,title,company,location,salary,summary
56,"newOffice Manager, UK",Huma,Temporarily Remote in London,,"Ensuring all supplies in the kitchen, stationery cupboard, meeting rooms are well and truly stocked.Visits to the Huma office, whether external or internal,…"
57,newLead Visual Designer - VP,"JPMorgan Chase Bank, N.A.",London,,"Our growing 200+ Digital Experience Design team (DXD) includes UX and visual designers, service designers, researchers and creative technologists spread across…"
58,"newBusiness Architecture and Analysis, Technology Business Anal...",EY,London SE1,,Knowledgeable and capable of conducting and handling requirements of varying complexity through its lifecycle and validating or presenting with business…
59,Freelance Live Unit Subtitler,Deluxe Media,London,,"The department operates a 24 x 7 x 365 service and, as such, there is a requirement to work shifts, which currently include a mixture of weekend and split…"
60,Director - Intelligent Process Excellence,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
61,Product Manager - Healthcare,RAPP,London,,We’re looking for an experienced Product Manager to play a lead role in delivering a high-profile Pharmaceutical website/hub for a global healthcare client.
62,Technologist,Conrad Consulting,Remote in London,,An opportunity now exists for an experienced Architectural Technologist with a passion for high-end residential design to become a part of their collaborative &…
63,newJava Software Engineer - Graphite Payment Management,"JPMorgan Chase Bank, N.A.",London,,"The JP Morgan payment processing platform Graphite is at the very heart of large portion of payments made throughout the world on a daily basis, including…"
64,Creative Technologist / Digital Designer,PLAYGROUND XYZ,London,,Sit in on creative kick-off meetings or brainstorm and offer expert advice.Working with our cutting edge Attention tracking technology to determine best…
65,Quality Assurance Lead,EY,London SE1,,"Have overall responsibility for Quality across a wide portfolio of systems and services.Be responsible for the development, deployment of a standard, robust, …"
66,Testing Assurance Lead,EY,London SE1,,"Have overall responsibility for Testing excellence across a wide portfolio of systems and services.Be responsible for the development, deployment of a standard…"
67,newDirector of Product Design | Sydney-based,Canva,Remote in London,,We understand our community needs; envision the future; and drive the most simple design solutions that integrate across our entire product.
68,"Account Executive, Energy and Technology",Financial Times,London,,Utilise marketing and new business tools e.g. LinkedIn Sales Navigator to drive your own client patch and support the wider Energy and Tech teams’ patches.
69,Management Consultant - Operating Model Strategy - London,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
70,Director - Procurement,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
71,newProject Manager / Fleet Enablement Lead,Morgan Stanley,London,,"The Commodities Technology team is seeking a Project Manager (PMO) and Fleet Enablement Lead (FEL), to support the team in delivering a broad range of trading…"
72,Product Manager - QuantumBlack Labs,McKinsey & Company,London,,"A Collaborative, Multi-disciplinary Environment– Our teams include machine learning engineers, creative technologists, product managers, and designers with…"
73,C++ Engineer - Athena Core,"JPMorgan Chase Bank, N.A.",London,,"It delivers innovative and efficient applications to a wide range of the firm's business, including sales, trading, operations, risk and research."
74,"Client Technology - Business Architecture and Analysis, Tech...",EY,London SE1,,Knowledgeable and capable of conducting and handling requirements of varying complexity through its lifecycle and validating or presenting with business…
75,Management Consultant - Employee Experience & HR 1,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
76,frog - Director - Brand Strategy,Capgemini Invent,London,,"Brand expression development (working closely with creative teams on all elements of brand identity).Comfortable shaping a new business, winning new work and…"
77,newSoftware Developer,Psymplicity Healthcare,London,,"A successful candidate will be creative and innovative, with both strong communication and problem-solving skills.API function building, including MS Graph."
78,frog - Senior Copywriter,Capgemini Invent,London,,"You’ll have a vibrant imagination, a love for language and creative flair.Frog partners with customer-centric enterprises to drive sustainable growth, by…"
79,newCredit eTrading Java Developer,"JPMorgan Chase Bank, N.A.",London,,Our engineers have an aptitude for solving problems with technology and an ability to quickly translate business requirements into a sound technical design and…
80,Succession and Knowledge Management Lead,EY,London SE1,,"Be responsible for the development of a cohesive Succession & Knowledge Management Approach, Strategy, Deployment & Maintenance framework leveraging industry …"
81,"Service Designer, Senior Associate","JPMorgan Chase Bank, N.A.",London,,"DXD includes product designers, UX researchers, service designers, content strategists, creative technologists and DesignOps."
82,Staff UX Technologist,Baker Hughes,Remote in London W6,,We partner with Product and Engineering teams to create innovation that enhance and improves the customer experience.
83,Content Writer & Editor,Financial Times,London,,"Show flexibility: grow, develop and progress in a creative organisation.The successful candidate will focus on short-form content, covering new and evolving…"
84,newBusiness Analyst - e-commerce VP,"JPMorgan Chase Bank, N.A.",London,,We value creative innovators who are analytical thinkers with a bias for action that solves problems.The Small and Mid-Sized Business (SMB) and Business to…
85,Principal Consultant - Multiple Vacancies,TPXimpact,London SE1,,Work with others across the team and organisation to lift learning from delivery and help turn into creative and innovative ideas and new proposition for our…
86,newfrog - Senior Transformation Service Designer,Capgemini Invent,London,,Enough tech and digital know-how to hold a high-level conversation with a technologist.Frog partners with customer-centric enterprises to drive sustainable…
87,Senior Designer Menswear - Wovens/Tailoring,Q-HQ,London,,"Continually deliver a fresh, creative & commercial product range, taking accountability for all clothing categories.Have a strategic customer focus."
88,"Director, Head of Experience Design - Creative Shop Labs",Facebook App,London,,12+ years of experience design and/or creative direction experience.Portfolio of projects that demonstrate your skills as a creative director and experience…
89,Management Consultant - Digital Acceleration - Technical Pro...,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
90,Design Strategy Lead,Visa,London,,"Work with a multi-disciplinary team of product owners, researchers, designers, and technologists to assess emerging global and regional commerce ecosystem…"
91,frog - Content & Marketing Solutions Expert,Capgemini Invent,London,,"Frog partners with customer-centric enterprises to drive sustainable growth, by building and orchestrating experiences at scale, while harnessing the power of…"
92,newUser Research Operations Manager,"JPMorgan Chase Bank, N.A.",London,,"DXD includes product designers, UX researchers, service designers, content strategists, creative technologists, and Design and Research Operations."
93,"User Experience Researcher, Associate","JPMorgan Chase Bank, N.A.",London,,"Our growing 200+ Digital Experience Design team (DXD) includes UX and visual designers, service designers, researchers and creative technologists spread across…"
94,newSenior Managing Consultant - Roads,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
95,"Experience Design Manager, Creative Shop Labs",Facebook App,London,,"Continually seek new opportunities to unlock creative possibilities through your expertise.Collaborate with other internal and external creatives, disciplines…"
96,Mid-Senior Creative - Twitter Next UK - 9 month Fixed Term C...,Twitter,London,,You should also have experience crafting compelling story lines and insight-supported ideas to help build persuasive presentations.
97,Technology Strategy & Transformation Senior Manager,EY,London SE1,,"ET will also support our internal technology needs by focusing on a better user experience.Information Security (Info Sec) - Info Sec prevents, detects,…"
98,frog - Senior Motion Designer,Capgemini Invent,London,,"Ideate and execute cutting edge creative work within multi-disciplinary teams, to tell powerful stories that bring to life propositions and products for…"
99,Cloud Architect or Engineer,Deutsche Bank,London,,Accelerated promotion process for outstanding technologists.As an Engineer you will develop and deliver significant components of engineering solutions to…
100,Senior Consultant - Digital Fulfilment Operations (Retail/Co...,Capgemini Invent,London,,"First, and foremost, you will support and help to lead the design and delivery of transformative supply chain solutions for leading Consumer Products and Retail…"
101,Visual Designer / Presentation Designer,PSAV United Kingdom,Uxbridge UB8,,"Deliver World Class Service - Prioritise and manage multiple projects simultaneously, supporting, and collaborating with a cross-discipline team of creatives,…"
102,Customer Support Delivery Manager,EY,London SE1,,"Lead and deliver enablement, enhancement or intervention projects / programmes in support of EY’s Support Function.To qualify for the role, you must have."
103,Senior Consultant/Consultant - Supply Chain: Consumer Produc...,Capgemini Invent,London,,"First, and foremost, you will support and help to lead the design and delivery of transformative supply chain solutions for leading companies across a number of…"
104,"newSolutions Consultant, UK",Huma,Temporarily Remote in London,,Experience guiding external stakeholders through the solution design process and providing creative recommendations.Proven work experience in a related role.
105,Talent Partner,FundApps,Remote in London,,"Reporting to the People Operations Manager, you’ll support all sales, client services, operations and regulatory recruitment across FundApps, including sourcing…"
106,"newEvent Project Manager, Partner Events (1 year FTC)",Financial Times,London,,"This is a hands-on role that will require initiative and creative problem solving, and will be jointly accountable with the assigned Marketing Manager for…"
107,Senior Manager- Financial Risk & Regulatory,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
108,Java / Scala Developer - OTC Derivatives,Morgan Stanley,London,,Institutional Securities Technology (IST) develops and oversees the overall technology strategy and technology solutions to drive and enable the Institutional…
109,Director - Consumer Products and Retail Distribution,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
110,frog - Senior Growth Strategy Associate,Capgemini Invent,London,,"Frog partners with customer-centric enterprises to drive sustainable growth, by building and orchestrating experiences at scale, while harnessing the power of…"
111,Product Designer - Men's shirts. Maternity Cover,Q-HQ,London,,A highly creative commercial portfolio demonstrating your ability to present a concept following through to finished garment.Ability to travel is essential.
112,newLuxury Account Manager,Financial Times,London,,Take a considered but creative approach to answering briefs from clients and agencies.To achieve and exceed challenging revenue goals as well as agreed…
