,title,company,location,salary,summary
63,User Interface (UI) Designer (100% Remote Available),HealthFirst,"Remote in New York, NY 10007",,"Collaborate with UX designers and researchers on UX measurement, testing and optimization.Collaborate with UX designers and multi-disciplinary team members to…"
64,UX/UI Designer,Major League Baseball,"New York, NY",,"The Major League Baseball Games and VR Group designs, develops, and manages a portfolio of high-quality products including console and mobile games, real-time…"
65,"Associate, UX Designer",BlackRock,"New York, NY 10055 (Midtown area)",,"Understand business objectives, desired outcomes, and user needs to create innovative product designs in collaboration with designers, product managers,…"
66,Motion Graphics Designer Quantum (NYC area or Remote),IBM,"Remote in New York, NY 10001",,We are looking for a motion graphics designer who can create animations explaining complex concepts that help users comprehend quantum computing basics.
67,UI/UX Designer,Cape Privacy,"Remote in New York, NY",,"Cape Privacy users can extract powerful insights from previously inaccessible sources of protected data without decryption, helping them obtain a more precise…"
68,newDesigner – Brand Communications,Gibson Dunn,"New York, NY 10166 (Midtown area)",,"As a member of the creative services team, this role will report directly to the Design Manager.Acting as a steward of the Gibson Dunn brand."
69,Staff Product Designer (Remote),Quizlet,"Remote in New York, NY",,"Be a lead designer overseeing one of Quizlet’s core study products.As a Staff Product Designer, you will be one of the lead designers working on our core study…"
70,Instructional Designer,New York University,"New York, NY 10012 (Greenwich Village area)",,This position works with instructors and educational technologists to design and develop online courses (for-credit and non-credit/continuing education) for the…
71,Product Designer,Amex,"New York, NY+1 location",,"5+ years experience working as a product or UX designer, preferably in a SaaS company.Effective at collaborating with product designers of varying levels to…"
72,UI/UX Designer,Accrete.AI,"New York, NY",,We are looking for a Product Designer with experience in data visualization and enterprise-oriented product design.
73,newSenior UX Product Designer,Pearson,"New York, NY 10176 (Murray Hill area)",,"We’re looking for an experienced Product Designer with a strong UX background.You'll partner closely with content, product, and the wider design team and will…"
74,newPrincipal Experience Designer for Strategic Initiatives,Verizon,"New York, NY 10007 (Financial District area)+1 location",,Challenge designers to responsibly push the boundaries during concept phases.The Verizon CX Strategic Initiatives team is an internal group tasked with…
75,Production Designer,S&P Global,"New York, NY",,AutomotiveMastermind is seeking a technically proficient designer with a strong background in digital design for marketing communication.
76,UI / UX Designer for Therapy Web App,Resilience Lab,"Remote in New York, NY 10128",,"The unique Resilience Lab tech-enabled platform empowers clinicians at scale by automating all non-clinical tasks including client sourcing and matching,…"
77,newSenior UX Product Designer,Change Healthcare,"Remote in New York, NY",,"Recognize patterns and evolve design systems by understanding user, designer, and developer needs and solving those problems with reusable components and…"
78,Senior Product Designer - Wealth Management,"JPMorgan Chase Bank, N.A.","New York, NY+3 locations",,You'll be at the forefront of our efforts and be directly responsible for decisions that form our client experiences.
