,title,company,location,salary,summary
121,Web/UI Designer,ChargePoint,"San Francisco Bay Area, CA",,5 years’ experience as a web designer.Work closely with graphic designers and writers to develop and publish content.Familiarity with HTML and CSS.
122,"ILMxLAB UI/UX Designer San Francisco, CA",Industrial Light & Magic,"San Francisco, CA",,"A creative, multi-disciplined person who can work with artists, programmers, designers and engineers to both improve workflow and implement new features."
123,"Sr. Visual UX Designer, Alexa Shopping, Alexa Shopping",Amazon.com Services LLC,"San Francisco, CA",,"8+ years of professional experience as a UX designer or interaction designer.4+ years of experience as a visual UI designer, interaction designer or similar…"
124,Product Designer,Go2Andaman,"San Francisco, CA",,"* We love to hire designers who can code so there's less communication and hand-off cost with engineers.Design product concepts that balance vision, craft,…"
125,newSenior Product Designer,Upwork,"Remote in San Francisco, CA+1 location",,3+ years experience in industry experience as a UX designer dedicated to the complete UX design and development lifecycle of several successfully launched…
126,Product Designer,Forward,"San Francisco, CA+1 location",,"Contribute to a supportive design culture with Forward’s design team, including collaborating with other designers and participating in design critiques and…"
127,Principal UX Designer,Oracle,"Redwood City, CA 94065 (Marine area)+1 location",,"Responsible for creating, evaluating and modifying prototypes to support evolving hardware and software application development."
128,"Product Designer, UX/UI",Video.io,"Remote in San Francisco, CA",,3+ years experience as an UX/UI designer.Brainstorm and illustrate design ideas of user interface elements.Conduct usability testing and research.
129,Product Designer,Dictionary.com,"Oakland, CA 94607 (Acorn-Acorn Industrial area)",,"3 years of experience collaborating with multiple disciplines, such as product, engineering and data analysis."
130,Mobile Product Designer,Brave,"Remote in San Francisco, CA",,"Collaborate with a team of product managers, designers, and developers.As a Mobile Product Designer (Mobile UX Designer) at Brave, you will be responsible for…"
131,UX DESIGNER,Cella,"Redwood City, CA",,"Organizes information by translating user behavior into media structure and elements; crafting interactive experiences; producing workflow diagrams, user…"
132,Technical Experience Designer (Apex Legends),Electronic Arts,"Redwood City, CA 94065 (Dolphin area)",,Day to Day - Our experience designers’ tasks include developing new menus and flows in our scripting language based on wireframe prototypes that have been…
133,Senior Product Designer-Strong UI,First Republic Bank,"San Francisco, CA 94111 (Financial District/South Beach area)",,"Mentor and grow the skills of junior designers.This role will be responsible for setting a high standard in visual design and user centered design, and…"
134,"UX Engineer, Design",Google,"San Francisco, CA+2 locations",,"Advise, collaborate with, and synthesize feedback from UX designers and researchers.Bachelor's degree in Computer Science or equivalent practical experience."
135,Visual Brand Designer,Gong,"San Francisco Bay Area, CA",,"Mentor a small team of designers.Gong is looking for a passionate Visual Designer to join our creative marketing team, someone with a clean design aesthetic,…"
136,Product Designer (UI/UX),Tomo Credit,"San Francisco, CA",,"As an Interaction Designer, you’ll rely on user-centered design methods to craft industry-leading user experiences—from concept to execution."
