,title,company,location,salary,summary
115,UX Design Manager (Remote/Nationwide),BDO,"Remote in Chicago, IL",,"The Manager, Digital Marketing Developer & Designer manages the design and development of innovative solutions to support digital marketing initiatives,…"
116,Junior Industrial Designer,Beyond Design,"Chicago, IL 60613 (Lake View area)+1 location",,"This position will work closely with researchers, industrial designers, engineers, UX/GUI designers, and graphic designers to collaborate on projects."
117,Senior UI / UX Designer,Kemper,"Remote in Chicago, IL 60601",,"Kemper’s products and services are making a real difference to our customers, who have unique and evolving needs.Adobe XD / Illustrator / Photoshop / Sketch."
118,Sr. Director Digital & Marketing-Product Design UX/UI,WALGREENS,"Chicago, IL 60607 (West Loop Gate area)",,"This experienced product design leader collaborates with designers, product managers, engineers, researchers, content strategists, and data scientists to dream…"
119,UX Designer,Willis Towers Watson,"Remote in Chicago, IL",,"We create enterprise-level web software for human resource professionals and employees.In this remote position, you will collaborate with Business, Product, UX…"
120,Sr UX Design Researcher,GE Healthcare,"Chicago, IL 60661 (West Loop Gate area)",,"As a Senior UX Researcher, you will contribute to the understanding of our customers and the users of our products."
121,User Experience (UX) Architect,CapTech Consulting,"Remote in Chicago, IL",,"You are an excellent collaborator and enjoy working with other designers and developers to create award winning experiences.E.g., journey maps, flows."
122,Product Designer,S & C Electric Company,"Chicago, IL",,"Technically sophisticated on the inside, S&C’s future systems must deliver unparalleled user experience, outstanding long term value, and profitable revenue…"
123,"Senior Manager, User Experience Design",Expedia Group,"Chicago, IL 60661 (Near West Side area)",,"Demonstrated experience working with specialist roles like research, content designers, experience engineers, business analysts, and similar."
124,Product Design Manager,Tegus,"Remote in Chicago, IL 60603",,Collaborate closely with your designers to ensure we create consistent and cohesive experiences.1+ years of mentoring and coaching junior designers and 5+…
125,"newCIB - Sr User Experience Designer, Associate - Payments Oper...","JPMorgan Chase Bank, N.A.","Chicago, IL",,"The UX Designer, Senior Associate collaborates in and supports the design process, and ensures project contribution meets business goals, deadlines and quality."
126,Senior Marketing Designer,Discover,"Chicago, IL 60604 (The Loop area)",,"Responsible for the experiential design of user experiences utilizing: qualitative and quantitative data to define problems, prototyping useful and attractive…"
127,Designer/Swiss Army Knife,Two by Four,"Chicago, IL",,"Has a firm grasp on several facets of design mediums including digital, branding, page layouts and experiential.Can have a role in new business."
128,Senior Product Designer - Uber Freight,Uber,"Chicago, IL 60606 (Loop area)",,"As a T-shaped designer, you have at least one area you’re an expert in but can handle a broad range of tasks from preparing assets for engineers to leading…"
129,Senior UI Designer,Deloitte,"Chicago, IL 60606 (The Loop area)+2 locations",,"Collaborate with other groups like developers, engagement managers, and UX designers to deliver high-quality creative for both internal and client-facing…"
130,Senior UX Designer,Willis Towers Watson,"Chicago, IL",,We create and innovate enterprise-level web and mobile software for Human Resource professionals and employees.Ability to work locally as needed.
131,Principal Content Designer,Expedia.com,"Chicago, IL",,"They define and drive the approach to content design in a multidisciplinary product team that includes UX researchers, product designers, design engineers, and…"
132,Interactive Designer,ArtVersion,"Remote in Chicago, IL",,"Participate in activities from project research, planning to execution.Work on campaign communication design and visual storytelling."
133,Product Designer,The Vitality Group,"Chicago, IL 60606 (The Loop area)",,"The Designer will determine the pain points and challenges of our users, identify opportunities, and implement workable solutions that are aligned with our…"
134,Senior UX Designer,Ascensus,"Chicago, IL 60601 (Loop area)",,Design the user experience for web and mobile solutions that help millions of people achieve their financial goals.
