,title,company,location,salary,summary
94,Senior Quantitative Researcher,Slack,"San Francisco, CA",,"Experience with survey research—questionnaire design, advanced sampling design, survey statistics, analysis, and reporting.2*+ years of industry experience."
95,"Accenture Labs Associate Principal Researcher, Digital Exper...",Accenture,"San Francisco, CA",,"Manage prototype creation to illustrate Labs technical innovations with functional examples – including design, development and testing."
96,Designer - Graphic Artist,WestEd,"San Francisco, CA 94107 (South of Market area)",,Strong graphic design and illustration skills.Strong document design and layout skills.A minimum of 5 years as a graphic artist to bridge content with design.
97,UX Research Coordinator - Contract,Punchcut,"San Francisco, CA 94108 (Financial District/South Beach area)+2 locations",,Experience conducting qualitative and quantitative research using various and appropriate user-centered design methods.1-2 years of UX research experience.
98,Equipment Designer,Mountain Hardwear,"Richmond, CA 94804 (Marina Bay area)",,"Communicate design/concept boards to design for color direction.Propose design ideas based on seasonal assignments with regard to fabrication, style definition…"
99,newSoftware Development Engineer,Adobe,"San Francisco, CA+1 location",,"We believe that a design tool should be lightweight and easy to use, with low friction and amazing performance.Strong optimization and debugging skills."
100,"Director, User Experience, Web Acquisition, Discovery, Googl...",Google,"San Francisco, CA",,"Experience in multiple design disciplines, creating UX at scale for organizations.You will have built UX systems at scale, understand how to integrate existing…"
101,Metabolomics Program Operations Analyst,Lawrence Berkeley National Laboratory,"San Francisco Bay Area, CA",,"Serve as the main point of contact for the Metabolomics Lab researchers on all operational, administrative, and/or programmatic issues."
102,Director of Design,Sirona Medical,"San Francisco, CA",,"Hiring, managing, and developing a talented team of product designers and design researchers.Experience in leading design teams and leveraging best practices…"
103,newAdministrative Manager,University of California San Francisco,"San Francisco, CA 94143 (Inner Sunset area)",,"Knowledge of a variety of administrative operational activities such as events planning, basic fundraising processes, risk management planning, website design,…"
104,"Minted, Senior UX Researcher",Minted,"San Francisco, CA",,"Deeply versed in design trends across app, mobile web, desktop, tablet, etc.The UX team partners extensively with Product, Engineering, Merchandising, Product…"
105,Head of Product & Community,Democratic National Committee,"Remote in San Francisco, CA",,"Expertise partnering with product design, user experience researchers, customer support, data science/analytics, engineering, and non-technical stakeholders;"
106,Senior XD Researcher,Intuit,"San Francisco, CA 94103 (South of Market area)",,Contribute to a community of design research practice across Intuit and beyond.Ability to oversee/support research study design and data interpretation by…
