,title,company,location,salary,summary
138,Program Associate II,,"San Francisco, CA 94107 (South of Market area)",,We are seeking a highly motivated candidate with significant experience in the design and delivery of professional development for the early childhood workforce…
139,"Director, Product Marketing",,"Remote in San Francisco, CA 94121+1 location",,"Own the go-to-market strategies for launch of new products and service lines, including setting marketing KPIs and working with design and product to develop…"
140,newPrincipal Product Designer,,"Remote in San Francisco, CA",,You know how to build design systems and can generalize components of your delivery work into design systems work where appropriate.
141,Lead UX Researcher,,"San Francisco, CA",,"Build a strong relationship with your product, data, design, and marketing counterparts to inform and shape how we do discovery of new products and features…"
142,Senior User Researcher,,"Remote in San Francisco, CA",,"Mentor other researchers and product designers.Mentored other researchers and product designers.5+ years conducting user research, and/or design research in…"
143,"Product Designer, Design Systems SAN FRANCISCO, CAPRODUCT –...",,"San Francisco, CA+1 location",,"Work to ensure our design system is up to date and easy to work with in design and prototyping tools.Expand our design system, from building out our Figma…"
144,newAssistant Researcher - Quantitative Virology (Krogan lab at...,,"San Francisco, CA",,"As an independent investigator, the candidate will: (1) perform proteomics experiments, (2) analyze proteomic data, (3) perform infection and mechanistic follow…"
145,Full Stack Developer,,"San Francisco, CA 94143 (Inner Sunset area)",,"Work includes analysis and design to post-production processes, quality assurance, maintenance, and documentation.Able to learn effectively and meet deadlines."
146,newHead of UX Research,,"San Francisco, CA",,"Leverage the latest tools and time-tested processes to build a rich understanding of Notion’s prospective customers, current customers and product."
147,newHealth Provider-in-Residence Fellowship 2022-2023,,"San Francisco, CA 94105 (Financial District/South Beach area)",,Calling all health professionals with a strong background and/or interest in design research for a 1-year paid fellowship (August 2022-2023) as a design…
148,"Sr. Content Strategist for Wellness, Bank of America Experie...",,"San Francisco, CA",,"Bachelor’s degree in English composition, communications, business, design, or related field.Collaborates effectively to get things done, building and…"
149,"Visual Designer - Honeycode, Honeycode",,"San Francisco, CA",,"You will be part of a multidisciplinary team of designers, researchers, and design technologists who seek to harness the power of the AWS cloud into an everyday…"
