,title,company,location,salary,summary
125,Summer Camp Program Leader,Bay Area Community Resources,"San Francisco, CA 94116 (Parkside area)",,"Write lesson plans, use learning targets and instructional strategies.Are flexible in working with people and groups of differing viewpoints."
126,Middle School Teacher,Fr. Sauer Academy,"San Francisco, CA 94116 (Outer Sunset area)",,"Has strong instructional organization, proven classroom management skills, and willingness to engage with students who are new to a rigorous schedule."
127,Software Engineering Immersive Instructor,General Assembly,"Remote in San Francisco, CA",,Inspire and support students as they identify their passions and drive their own continued learning beyond the curriculum.
128,Summer Camp Program Assistant,Bay Area Community Resources,"San Francisco, CA 94116 (Parkside area)",,"Write lesson plans, use learning targets and instructional strategies.Program Assistants must be able to work with up to 20 youths during camp hours, Monday…"
129,newSummer Camp/Afterschool Teacher,Bay Area Community Resources,"San Francisco, CA 94122 (Outer Sunset area)+1 location",,"Write lesson plans, use learning targets and instructional strategies.Are flexible in working with people and groups of differing viewpoints."
130,"Senior Manager, Global Education, Fenty Skin","Kendo, a division of LVMH","San Francisco, CA 94105 (Financial District area)",,"Strong Project Management skill set with managing multiple workstreams simultaneously with great success; able to prioritize, lead and manage projects in a fast…"
131,Freelance UX / UI Designer,Braintrust,"Remote in San Francisco, CA 94133+1 location",,"JOB TYPE: Freelance, Contract Position - No agencies (See notes below).ESTIMATED DURATION: 40Hrs/Week - Long Term, 6-month project."
132,"Director, North America Sales Enablement",Twilio,"Remote in San Francisco, CA 94105",,Certification in Adult Learning Theory or instructional.Ability to lead a virtual team across different cultures and geographies.
133,Fitness Instructor,Pure Barre,"San Francisco, CA 94123 (Marina area)",,The Lead Teacher is an exemplary Pure Barre Teacher who ensures that all instructional staff within the studio are abiding by brand standards.
134,Toddler Teacher,Meaningful Beginnings,"San Francisco, CA 94116 (West Portal area)",,Works closely with the lead teacher in a team-teaching atmosphere and shares pertinent.Ensures all childcare supplies are sufficient and reports any additional…
135,Physical Education Teacher for Lower and High School,FRENCH AMERICAN INTERNATIONAL SCHOOL,"San Francisco, CA 94102 (Hayes Valley area)+1 location",,"Teaches knowledge and skills in physical fitness, health education, and individual, dual, or team sports, utilizing the French Education Nationale curriculum…"
136,Director of Go to Market Enablement and Strategy,Mode,"Remote in San Francisco, CA",,Solid knowledge of instructional design concepts and implementation.Demonstrated ability to lead cross-functional teams.You're aligned with Mode Values.
137,Summer Activity Leader (Elementary School),The Richmond Neighborhood Center,"San Francisco, CA 94121 (Outer Richmond area)+1 location",,"Must be willing to lead and participate in cheers, chants, and exciting games with youth.Employee Type*: Seasonal, Full time employment.30-40 hours per week."
138,newSummer Activity Leader (Elementary & Middle School),Real Options for City Kids (R.O.C.K.),"San Francisco, CA 94134 (McLaren Park area)",,"Co-develop, co-lead, and evaluate daily engaging summer classes of 20-25 elementary school students.Our programs span the entire year and take place during the…"
139,Grade 3 Lead Teacher,Schools Of The Sacred Heart - San Francisco,"San Francisco, CA 94115 (Pacific Heights area)",,"Requires demonstrated and direct experience using a wide range of instructional technology tools including iPads, laptops, and Google Apps."
140,"Senior Manager, Global Education, Fenty Skin","Kendo, a division of LVMH","San Francisco, CA 94105 (Financial District area)",,"Strong Project Management skill set with managing multiple workstreams simultaneously with great success; able to prioritize, lead and manage projects in a fast…"
141,Software Engineering Immersive Instructor,General Assembly,"Remote in San Francisco, CA",,Inspire and support students as they identify their passions and drive their own continued learning beyond the curriculum.
142,Middle School Teacher,Fr. Sauer Academy,"San Francisco, CA 94116 (Outer Sunset area)",,"Has strong instructional organization, proven classroom management skills, and willingness to engage with students who are new to a rigorous schedule."
143,newSummer Camp/Afterschool Teacher,Bay Area Community Resources,"San Francisco, CA 94122 (Outer Sunset area)+1 location",,"Write lesson plans, use learning targets and instructional strategies.Are flexible in working with people and groups of differing viewpoints."
144,Summer Camp Program Assistant,Bay Area Community Resources,"San Francisco, CA 94116 (Parkside area)",,"Write lesson plans, use learning targets and instructional strategies.Program Assistants must be able to work with up to 20 youths during camp hours, Monday…"
145,Summer Camp Program Leader,Bay Area Community Resources,"San Francisco, CA 94116 (Parkside area)",,"Write lesson plans, use learning targets and instructional strategies.Are flexible in working with people and groups of differing viewpoints."
