,title,company,location,salary,summary
89,Engineer I,StoneX Group Inc. US,"Chicago, IL",,Experience working with UX/UI designers and working with wire-frames/prototypes and iterating through to high-def/production ready UI.
90,"newSenior Manager, Data & Analytics Strategic Initiatives",BMO Harris Bank,"Chicago, IL (The Loop area)",,"Develop strategy and implement changes in response to shifting trends, latest technologies and competitive intelligence.Influence skills - In-depth / Expert."
91,"Sr. Engineering Manager, Analytics",Clari,"Remote in Chicago, IL",,"Work closely with Product Managers and designers to shape the roadmap, design, and direction of Analytic features as a true co-owner."
92,Product Management Senior Consultant,Deloitte,"Chicago, IL 60606 (The Loop area)",,"You'll work with teams of advisors, engineers, analysts and UX designers to build technology and define service offerings."
93,MES Consultant Senior Analyst,Accenture,"Chicago, IL",,"Assist the senior designer in Design/Author/Develop/Configure of Electronic Batch Records (EBR).Assist the senior designer in the design, development,…"
94,Senior Power BI Developer,Basis Technologies,"Hybrid remote in Chicago, IL+1 location",,"The Senior BI Developer will be responsible for developing, supporting, and implementing business intelligence solutions."
95,Lead Software Engineer,Cognizant Technology Solutions,"Remote in Chicago, IL 60601",,"Excellent communication skills, leadership competencies, and high level of emotional intelligence.You will work side by side with product managers, designers,…"
96,"Lead UX Designer, VP","JPMorgan Chase Bank, N.A.","Chicago, IL",,"Research, design, prototype user-centric designs with rapid testing and iteration.Support Software Engineers and Product teams to evolve designs during…"
97,"Global Learning Experience Design Manager, Partner Enablemen...",Salesforce,"Chicago, IL 60654 (River North area)",,"This role support our sales goals with partners around CRM Analytics, Einstein Discovery, and Revenue Intelligence by designing and launching sales, solution…"
98,Oracle Services - Utilities BI Architect - Senior Consultant,EY,"Chicago, IL 60607 (Near West Side area)",,"As a performance improvement professional, you’ll be focused on helping them grow and turn their strategy into reality.To qualify for the role, you must have."
99,Application Architect Manager,Deloitte,"Chicago, IL 60606 (The Loop area)+3 locations",,Our work is critical to support leadership strategic decision-making and enable excellent client service and growth of our Audit and Assurance practice.
100,Product Management Manager,Deloitte,"Chicago, IL 60606 (The Loop area)",,"You'll work with teams of advisors, engineers, analysts and UX designers to build technology and define service offerings."
101,Senior UI Designer,NielsenIQ,"Chicago, IL",,Experience with business intelligence tools and data visualization.You're proud to be a nerdy analyst designer - Your portfolio shows that you know how to…
102,Staff/Senior Product Designer,Salesforce,"Chicago, IL 60654 (River North area)",,"As part of our highly collaborative team of cross-functional designers, researchers, and engineers, you'll help shape the Salesforce customer experience with a…"
103,Digital Products - Product Manager,PRICE WATERHOUSE COOPERS,"Remote in Chicago, IL+3 locations",,"Managing/coaching small multidisciplinary product teams and collaborating with designers, business users, and developers to innovate and drive product…"
104,Software Development Engineer (Fullstack),4C Insights,"Remote in Chicago, IL 60601",,"Work with other engineers, product mangers, designers and leadership to turn our vision into a concrete roadmap every quarter."
105,Principal Software Architect,Bain & Company,"Chicago, IL",,"The team supports practices, case teams, and clients through product delivery models including best-in-class partnerships with leading SaaS vendors, product…"
106,Senior UI Designer,NielsenIQ,"Chicago, IL",,Experience with business intelligence tools and data visualization.You're proud to be a nerdy analyst designer - Your portfolio shows that you know how to…
107,Product Management Manager,Deloitte,"Chicago, IL 60606 (The Loop area)",,"You'll work with teams of advisors, engineers, analysts and UX designers to build technology and define service offerings."
108,"Insight-Led Strategy Manager, Marketing & Advertising",Deloitte,"Chicago, IL 60606 (The Loop area)+2 locations",,Experience analyzing CX data and working with CX platforms to fuel business intelligence; attrition propensity modeling is a plus.Open to travel as needed.
