,title,company,location,salary,summary
66,"newLead Product Designer, Digital Experience Team",State Street,"Boston, MA 02111 (Central area)",,"Ability to guide and direct design conversation whether with business stakeholders or other designers.As you lead your own project, will you guide and support…"
67,newSenior User Experience Designer,Fidelity Investments,"Boston, MA 02210 (South Boston area)+1 location",,"Proven experience designing, developing and maintaining dynamic products and solutions.You grasp sophisticated product features and break them into clear and…"
68,"Senior UX Researcher, Consumer and Healthcare Services, Fitb...",Fitbit,"Cambridge, MA",,"Experience working collaboratively with other researchers, designers, product managers, and engineers across teams to turn research insights into actionable…"
69,Senior Product Designer,CVS Health,"Boston, MA 02110 (Downtown area)+1 location",,5+ years of experience crafting experiences for complex consumer-facing products or business intelligence tools.Solid understanding of WCAG best practices.
70,Product Designer,Science 37,"Remote in Boston, MA",,"3-5 years' experience as a product designer or similar role, with primary experience in UX design across web and mobile products."
71,Senior Product Designer,The RepTrak Company,"Boston, MA",,4+ years of experience with shipping products as part of cross-functional teams.Establish and refine digital designs intended to support the existing products…
72,Project Engineer – Medical Product and Systems Design,Helbling Technik,"Cambridge, MA",,Knowledge in product development processes and methods.Drive critical product development decision making in fortune 500 and startup companies alike.
73,ESG User Experience Designer,S&P Global,"Boston, MA 02110 (Central area)",,"You will provide product design, prototyping, research and facilitation services for Sustainable1 desktop and mobile products.Makes things easier to use."
74,Lead UX Designer,About Fresh,"Boston, MA",,"Provide UX thought leadership to our product team with a focus on converting strong conceptual thinking into tangible, impactful experiences."
75,Senior Product Designer - Modern Applications Management - O...,VMware,"Remote in Boston, MA+2 locations",,"Our product managers and product designers work side-by-side with our engineers in small, empowered teams, using Lean and User-Centered Design as guides."
76,Director - Product Development & Media Design,Northeastern University,"Boston, MA",,Work closely with learning design and product management to bring together the appropriate product team to support the vision and goal of a product long term.
77,Lead Product Designer - Voice Innovation & Conversation Desi...,Humana,"Remote in Boston, MA 02110",,"The Lead Product Designer Develops product ideas, enhancements to existing products or strategic product extensions, and translates research discoveries into…"
78,UX / UI Designer and Frontend developer,Schneider Electric,"Boston, MA",,Gather and evaluate product requirements in collaboration with product owners and scrum team.2+ years of experience as a UX / UI designer.
79,UX DESIGNER,Department of Education,"Malden, MA 02148 (Downtown area)",,"Helps ensure overall branding, look, and feel is consistent across Data Hub products and websites.Support the branding and design work for products that the…"
80,Senior Product Designer,Genesys,"Temporarily Remote in Boston, MA 02116",,"You are an experienced designer with experience working with SaaS products.This role works with an outstanding group of designers, product managers and…"
81,UI/UX Designer,GSN Games,"Boston, MA 02110 (Central area)",,Be an active advocate for the quality of product design.Provide high fidelity comps and documentation to assist in product development.
82,UX/UI Designer,Northeastern University,"Boston, MA",,"You will be responsible for the full lifecycle of user experience mapping, including, but not limited to, UX/UI mockups, prototypes and integrity of the final…"
83,newSenior Product Designer,PTC Inc.,"Boston, MA 02210 (South Boston area)",,"Collaborate closely with product managers, designers, and engineers to prioritize product functionality and deliver valuable, high-quality features."
84,Senior Product Designer,Mavrck,"Boston, MA",,4-6 years of experience designing quality enterprise-level product experiences.Confidently present a strong rationale for design decisions and rely on…
85,Sr. UI/UX Designer,Connvertex Technologies Inc.,"Hybrid remote in Boston, MA",,"Gather and evaluate user requirements in collaboration with product managers and engineers.Gathering and evaluating user requirements, in collaboration with…"
86,"UI/UX Designer, Application Development III H/M",Inetum,"Dorchester, MA+1 location",,"The Senior UX Designer is responsible for working with designers, researchers, product managers, and developers to deliver great user-centered digital…"
87,"SENIOR PRODUCT DESIGNER, NFT",DraftKings,"Remote in Boston, MA+1 location",,"3+ years of experience in an individual contributor role, on a Product Design team designing apps; you have helped ship products before is required."
88,UX Designer,Ascensus,"Boston, MA 02212 (Central area)",,"Prototype and scale UX solutions for new products, services, features, and enhancements from journey maps through detailed designs."
89,Senior Product / UX Designer (Remote),Epsilon,"Remote in Boston, MA 02109+1 location",,"Familiarity with Adobe Creative Suite products (i.e. Photoshop, Illustrator, etc.).Contribute to, and aid in conducting, design critiques and help mentor /…"
90,"Product Designer, Storefront",Wayfair,"Boston, MA+14 locations",,"Collaborate with product managers, developers, content strategists, user researchers, and other experience designers to execute design concepts that deliver on…"
91,Senior Product Designer,Science 37,"Remote in Boston, MA",,"Collaborate with product managers, developers, internal users, and other designers.5+ years of product design experience designing and shipping web and native…"
92,UX-UI Designer Co-op,Retail Business Services,"Quincy, MA 02169",,Provide feedback during sessions to help other designers on the team.Comfortable interfacing with business contacts to gather business requirements and…
93,UX Designer,Sallie Mae,"Newton, MA",,"Advocates for the customer experience within a multi-functional team, including: development, product owners and business stakeholders."
94,"Senior Product Designer, Onsite",Klaviyo,"Boston, MA",,"A portfolio of projects supporting end-to-end product development cycle, from audience definition to product adoption.Competitive salary and company equity."
95,Principal Product Designer (Remote),Omnicell,"Remote in Boston, MA",,Experience coaching and mentoring less experienced designers.Participate in building a product design strategy and conveying that strategy to designers and the…
96,UX Designer and Researcher,Allen & Gerritsen,"Boston, MA 02210 (South Boston area)",,"You’ll work across product, business and technology stakeholders to ensure that project expectations, parameters, requirements and process are mutually…"
97,Product Design Manager,Extension Engine,"Cambridge, MA",,"7+ years of product design experience for web and mobile applications with an impressive portfolio.At least 2 years of experience mentoring, supervising, or…"
98,Staff/Senior Product Designer,Salesforce,"Boston, MA 02116 (Back Bay area)",,"Collaborate closely with product owners, engineers, and user research teams to create a vision for your product area."
