,title,company,location,salary,summary
15,newUX Designer,Amazon.com Services LLC,"New York, NY+18 locations",,Experience designing digital advertising solutions or enterprise products.Experience with designing products for global markets.
16,Product Designer,CBS,"New York, NY 10036 (Midtown area)",,"Work with designers, product and engineering teams to ensure the design system is implemented to a quality standard."
17,Product Designer II,Xandr,"New York, NY",,"Xandr, its products and its executives have received several prestigious awards.The Product Design Team is responsible for delivering products that will shape…"
18,Product Designer,Fitch Group,"New York, NY",,Mastery of product design tools such as Figma and Sketch.5+ years of experience working as a UX/UI designer.Contribute components to the Central Design System…
19,newProduct Designer,Go2Andaman,"New York, NY",,"Craft every detail of new product features, from idea to UX to pixel-perfect execution.Design product concepts that balance vision, craft, speed, and business…"
20,Product Designer II - Safety,Uber,"New York, NY 10007 (Financial District area)+1 location",,Design artifacts that provide the right level of detail at each stage of the product development process — from presentations that communicate design strategy…
21,Product Designer,Monument,"New York, NY",,Experience collaborating with engineers to launch and iterate on mobile products.You'll split your time across user research and product design.
22,Product Designer,New Visions Central Office,"Remote in New York, NY",,Collaborate closely with product managers to define features and contribute to the overall direction of your product area.
23,Product Designer,the NBA,"New York, NY 10022 (Midtown area)",,A data-informed product design approach.3+ years of product design experience across mobile and web on consumer-focused projects.
24,Product Designer II,AT&T,"New York, NY",,"Xandr, its products and its executives have received several prestigious awards.The Product Design Team is responsible for delivering products that will shape…"
25,Staff Product Designer (Remote),Quizlet,"Remote in New York, NY",,Be a lead designer overseeing one of Quizlet’s core study products.Experience working closely with product management and engineering teams.
26,Product Designer,Casebook,"Remote in New York, NY 10001",,3+ years’ experience on the job as a full-time UX designer.You’ll participate in every part of the design process and be a vital part of Casebook’s product…
27,Product Designer (Remote),charity: water,Remote in New York State,,Informing and participating in product decisions from definition to launch.The Product team is a sophisticated group of product managers and designers that…
28,newSenior Product Designer,"JPMorgan Chase Bank, N.A.","New York, NY+3 locations",,"3-5+ years of digital product design experience.You will collaborate with a multi-disciplinary team that includes researchers, content writers, product…"
29,Contractor - Graphic Designer - On Product Marketing,American Eagle Outfitters,"New York, NY",,Support the Sr Designer in the creation of all on-product marketing from concept to delivery.TEMP POSITION TITLE: Contractor Graphic Designer - On-Product…
30,Junior Product Designer,Copilot,"New York, NY",,Working closely with our product team and contributing to the product’s roadmap.➤ 1+ years of practical experience of product design.
31,Product Designer,Wework,"New York, NY",,"We’re looking for a self-starting product designer fluent in their design craft, who has an infectiously positive attitude to create high-impact work across our…"
32,newSenior Product Designer ﹣ SNKRS / s23NYC,Nike,"New York, NY",,"Strong understanding of product thinking, interaction design and execution.Working closely and collaboratively with a cross-functional team of producers,…"
33,"Senior Product Designer, Financial Services",Cash App,"New York, NY+1 location",,"Our product designers take a product, feature, or experience from ideation to production.Experience leading other designers, providing feedback and directing…"
34,"newSnr UX Researcher, Customer Experience",PayPal,"Remote in New York, NY 10018",,Your insights and understanding of customer needs and pain points during negative moments will inform how we improve existing products and think differently…
35,"newSenior Product Designer, Olo Pay",Olo,"Remote in New York, NY 10012+1 location",,"Reporting to the Director of Product Management, you will work cross-functionally with other designers, product managers and engineers to build out the Olo Pay…"
36,UX Researcher,Morgan Stanley,"New York, NY",,"Continue evolving our collaboration with designers, technologists, product managers, and marketers to translate insights that inform execution and pipeline…"
37,"Staff Product Designer, Seller Ads",Etsy,"Remote in Brooklyn, NY 11201+1 location",,"Typically, product designers at Etsy work in a squad with a product manager, 3-5 engineers, researcher and analyst."
38,newUI / UX Designer,Invonto,"New York, NY",,Must be a creative designer that can transform software requirements into intuitive user experiences.This is a direct-hire full-time remote working position.
39,Product Designer,Postlight,"Remote in New York, NY 10003+2 locations",,"You have experience working closely with developers, product managers and other designers as well as clients.You will become a central part of the product team…"
40,Product Designer,Brooklinen,"New York, NY+1 location",,"Partner with product managers, engineers, data analysts, and cross-functional team members to deliver solutions for small to large-scale features on our digital…"
41,Lead Product Designer,Reaktor,"Temporarily Remote in New York, NY+1 location",,"Whether your strengths are in unpacking problems, designing immaculate interfaces, talking with users, or anything in between, you have a broad understanding of…"
42,Product Designer,Meta,"New York, NY+13 locations",,We utilize a full range of product design skills to contribute to high-level strategic decisions with the rest of the product and executive teams.
43,Product Designer,Trellus INC,"Hybrid remote in Long Beach, NY 11561",,"Experience working cross functionally to design & ship products.You will be charged with creating simple, seamless solutions to complex, previously unsolved…"
44,UX Designer,Anthem,"Remote in Syracuse, NY",,"Works with senior designers to produce style guidelines defining our products visual identity.The UX Designer is responsible for working with other designers,…"
45,Product Designer - Corporate - IT - Hybrid Full Time,Mount Sinai,"New York, NY",,Experienced: 0-3+ years of direct experience as a product designer of enterprise or consumer software products.You have advanced social-emotional skills.
46,Product Designer,BlockFi,"Remote in New York, NY",,"At BlockFi, Product Designers influence teams to make customer-centric decisions across the product development lifecycle."
