,title,company,location,salary,summary
41,Senior Product Designer,PlushCare,"Seattle, WA",,"Experience leading or mentoring junior designers.Experience partnering with product managers to define user needs, collaborating to find solutions, and…"
42,newSenior User Experience Designer,Providence,"Remote in Renton, WA 98057",,"4 or more years of UI/UX design and product development, preferably in a design firm or agency setting.5 years experience working in UI/UX design and product…"
43,UX Designer,Dremio,"Remote in Seattle, WA",,You have experience as a UX designer for SaaS applications.Collaborate with product and other cross functional teams to propose elegant design solutions to…
44,Principal Product Designer,Convoy,"Seattle, WA 98101 (Downtown area)+1 location",,Influencing product roadmap and strategy.Getting new products from zero to one and/or iteratively taking products from good to great.
45,UX/UI PRODUCT DESIGNER,Viome,"Bellevue, WA 98004 (Downtown area)",,Partner with the product team to identify product features and functionality related to business objectives.Demonstrated understanding of brand design and that…
46,"Senior User Experience Designer, Dataplex, Google Cloud",Google,"Hybrid remote in Seattle, WA+1 location",,Experience collaborating with Product Managers to define and explore product opportunities.Ability to communicate complex concepts clearly across different…
47,Senior Product Designer - U.S. Remote (14641),Getty Images,"Remote in Seattle, WA 98103",,"Partner closely within a cross-functional team of designers, product managers, engineers, analysts and researchers to directly impact and drive solutions for…"
48,Senior Product Designer,Tomo,"Seattle, WA 98122 (Capitol Hill area)",,"Work closely with UX designers and product managers to strategize and design product experiences.Collaborate with product, UX, marketing, product, and…"
49,UI/UX Designer,Phinney Bischoff,"Remote in Seattle, WA 98102",,"Ability to work collaboratively with a team of designers, art directors and Strategists.Create design systems that are functional, modular, and accessible for…"
50,UI/UX Designer,Audax Labs,"Seattle, WA",,"A Graduate with a minimum of 5 years of work experience in UI/UX domain, who has technical certification from reputed institute.Be experienced in UX and UI."
51,UX Designer (Remote),Ansira,"Remote in Seattle, WA",,"Employ Sincro's design system to unify the product presentation and behaviors.For this position, you will work with the Lead Platform product team to combine…"
52,"Associate Scientist, Drug Product Design",Evotec,"Seattle, WA 98109 (South Lake Union area)+1 location",,"Testing of protein formulations and characterization of degradation products.Just-Evotec Biologics is seeking an energetic, team-oriented researcher for a…"
53,Creative Director Product Design,Deloitte,"Seattle, WA 98104 (Downtown area)",,"In addition to overseeing designers on projects, you'll also act as a coach/counselor helping to develop the craft and consulting skills of the creative team."
54,newSenior UX Product Designer,Microsoft,"Redmond, WA 98052 (Overlake area)+3 locations",,"Communicate a compelling, convincing product story to a variety of audiences in a way that inspires excitement and support of the product."
55,Senior Product Designer,Outreach,"Seattle, WA+1 location",,Work with a highly adept team of product and engineering leaders to advance core product capabilities and new insights that revolutionize how sales…
56,Principal UX Designer,Verizon,"Remote in Bellevue, WA 98008",,"Experience designing video and/or audio communication products.As a Principal UX/UI Designer, partner with other design leads to identify and set product…"
57,Principal Product Designer,UiPath,"Bellevue, WA 98004 (Downtown area)",,Partner with design and product to create great user experiences for all customers.Excellent written and oral communication skills with the ability to engage…
58,"User Experience Researcher, Amazon Pay",Amazon.com Services LLC,"Seattle, WA+2 locations",,"Experience working in a collaborative, diverse team working directly with designers, developers, product managers, marketing and engineering."
59,Senior Product Designer,Knowde,"Remote in Seattle, WA",,A passion for creating products and services that resonate emotionally with people.5+ years designing products end-to-end.Have fun and take care of yourself.
60,Senior User Experience Designer,Expedia.com,"Seattle, WA 98119 (Queen Anne area)+1 location",,"You are an expert in a range of methods for facilitating the gathering and synthesizing of diverse insights in complex, ambiguous problem spaces."
61,Sr. Product Designer - Design Systems,CommerceHub,"Seattle, WA+1 location",,We are looking for seasoned product designers that enjoy being given ambiguous problems and excel in finding innovative solutions.A 6% 401(k) match.
62,"Lead UX Designer, Data Management",Tableau,"Seattle, WA+1 location",,"As a designer at Tableau, you’ll create product experiences that empower people to see and understand data.Create pixel-perfect visuals for product interfaces…"
63,Senior User Experience Designer,Amazon.com Services LLC,"Seattle, WA+53 locations",,"6+ years of experience as a user experience designer, interaction designer, information architect, or similar role."
64,"Lead UX Designer, Data Management - Tableau",Salesforce,"Seattle, WA+2 locations",,"As a designer at Tableau, you’ll create product experiences that empower people to see and understand data.Create pixel-perfect visuals for product interfaces…"
65,UX Designer,Steyer,"Remote in Bellevue, WA+1 location",,"Expertise in designing developer-centric, responsive web tools as well as working with native mobile products."
66,newSenior UX Researcher (Teams),Microsoft,"Bellevue, WA+1 location",,"You will collaborate deeply with and inspire designers, product managers, and engineers to deliver research intelligence and influence product design."
67,Principal Product Designer - Platform Enablement,REI,"Remote in Seattle, WA",,"The Omni-Products and Platform Product Design team is looking for a Principal Product Designer to join a team of product managers, product designers, and…"
68,"Head of Product and Design, Project Larkin",Amazon.com Services LLC,"Seattle, WA",,Passion for digital products and media.10+ years of consumer facing product management and design experience.Strong Is Right A Lot on consumer-facing product.
69,Sr UX Designer,WE Communications,"Bellevue, WA 98004 (Downtown area)",,"This role will work with designers, engineers and product managers to develop user friendly and intuitive user experience architecture."
70,Senior Product Designer,ANDURIL INDUSTRIES,"Seattle, WA",,"4+ years of software product design experience.We partner with engineering, product management, and the business across all phases of product development—from…"
71,newMid Level User Experience Specialist UX/UI Designer,BOEING,"Seattle, WA+3 locations",,Passion for mentoring junior designers.Partners with product teams to ensure usability and to perform user-centered design activities that actively involve…
72,Senior Product Designer,Submittable,"Seattle, WA",,Influence high-level strategic decisions and product roadmap with both the product and executive teams.Proven experience shipping customer-facing products that…
73,"Senior Product Designer, Event Management Platform",Amazon.com Services LLC,"Seattle, WA+4 locations",,"5+ years professional experience as a UX designer, interaction designer, or product designer or related.Experience working cross-functionally and synthesizing…"
74,User Experience Designer,Siemens,"Bellevue, WA+1 location",,"Enhance user experience by creating seamless navigation through various digital programs and interfaces within the company, including product."
75,Senior User Experience Designer,Amazon.com Services LLC,"Seattle, WA",,"6+ years of experience as a user experience designer, interaction designer, information architect, or similar role."
