,title,company,location,salary,summary
64,"Postdoctoral Researcher, Artificial Intelligence (PhD)",Facebook App,"Seattle, WA+2 locations",,"Collaborate with your supervisor and other researchers to discuss, develop and implement research agenda.For this position, the applicant will engage with the…"
65,newProduct Owner,Molecular Devices,"Issaquah, WA 98027",,"Work closely with Product Management to set priorities for IN Carta image analysis application, ImageXpress Pico, ImageXpress Nano, ImageXpress Micro Confocal,…"
66,Program Manager 2,Microsoft,"Redmond, WA 98052 (Overlake area)+4 locations",,"As part of the role, you will work with other PMs, engineers, designers, researchers, marketing, and customers to design, implement, and deliver end-to-end…"
67,"newSenior Applied Scientist, Alexa AI",Amazon.com Services LLC,"Seattle, WA+3 locations",,PhD degree with 4 years of applied research experience or a Masters degree and 6+ years of experience of applied research experience.
68,"Sr. UX Researcher, Alexa Shopping Design",Amazon.com Services LLC,"Seattle, WA+6 locations",,"7+ years of success conducting user research in a growing software development setting, or equivalent.A portfolio demonstrating past work experience and…"
69,Senior User Researcher - Analytics,Salesforce,"Seattle, WA",,"You are a seasoned researcher that will leverage your knowledge and technical prowess to help define the future of analytics for Salesforce, Tableau CRM …"
70,"AI/ML - Sr. Software Engineer, ML Platform & Technology",Apple,"Seattle, WA",,Work cross-functionally with researchers and software engineers in order to productize novel neural network optimization algorithms.
71,Principal Research Scientist - Cloud Security Lab for AI and...,Microsoft,"Redmond, WA 98052 (Overlake area)+3 locations",,"Discover and lead collaborations with basic researchers, product groups and other stakeholders.Our team takes pride in working across the Cloud Security…"
72,Senior Research Scientist,Microsoft,"Redmond, WA 98052 (Overlake area)",,"Researchers will work to improve developer productivity both locally and in the cloud.Responsibilities include keeping up to date with the literature, creating…"
73,Senior User Researcher - Analytics,Tableau,"Seattle, WA",,"You are a seasoned researcher that will leverage your knowledge and technical prowess to help define the future of analytics for Salesforce, Tableau CRM …"
74,newSoftware Engineer Tech Lead - Scalable Backend Systems,Oculus,"Redmond, WA",,"Collaborate with product managers, ML researchers and ML engineers to design and integrate production grade training and inference pipelines based on modern…"
75,"Manager, SensAI Documentation, Alexa AI",Amazon.com Services LLC,"Bellevue, WA",,"Bachelor's degree in Engineering, Computer Science or related technical field.7+ years of Program Management experience in a related industry."
