,title,company,location,salary,summary
81,"Research Scientist (Computer Graphics, PhD) - US",Flawless AI,"Santa Monica, CA+2 locations",,"Ph.D. or Postdoctoral researcher in Visual Computing, Computer Graphics, or related fields.Are you a Computer Graphics scientist that loves solving challenging…"
82,Research Engineer (Audio-Visual Learning) - US,Flawless AI,"Santa Monica, CA",,"Good communication skills to collaborate in a team with researchers, ML engineers, and VFX artists.Are you a hands-on Computer Vision and Audio Scientist with…"
83,Associate Researcher,Age of Learning,"Temporarily Remote in Glendale, CA 91203",,"Work with researchers to write reports, briefs, and conference papers.Support data analysis (quantitative and qualitative) in research studies in partnership…"
84,newSeeking: Director Of E-commerce - Huge Growth Opportunity!,TH Genesis,"El Segundo, CA 90245",,"This position will be working with, and managing copywriters, PPC managers, media buyers, email marketing specialists, researchers, and Project Managers."
85,newResearch Analyst,Ipsos North America,"Culver City, CA",,The intersection of tech and digital makes it possible to capture every aspect of the human experience.This can happen either passively through social and…
86,Data Analyst,Affine,"Los Angeles, CA",,"Affine has been a provider of analytical solutions, working with global organizations solving their strategic and day to day business problems."
87,Solutions Engineer,Recruiting From Scratch,"Remote in Los Angeles, CA 90013+2 locations",,"Our client exists to change the face of analytics computing; to accelerate performance, scale, and simplicity for data-intensive applications."
88,newVP of Engineering,Aware Healthcare,"Remote in Los Angeles, CA",,"AJ Goldstein is the Founder and CEO of Aware Healthcare.Prior to Aware, AJ founded and ran a six-figure profitable AI consulting group called Conscious…"
89,Director of Perception/Prediction,Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,"In this role you will shape the design of our Vision, Lidar, Radar, Tracking and Predictions systems and have a huge direct impact on the autonomy vehicle…"
90,"Senior Software Engineer, Cybersecurity",Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,"We're looking for a software engineer specialized in cybersecurity to partner with developers to help design, implement, and test secure solutions."
91,"Senior Privacy Engineer, Cybersecurity",Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,You will use your expertise in privacy and your technical skills to build privacy into Motional's products.Stay abreast of the evolution of privacy regulations…
92,Senior Automated Driving Safety Engineer,Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,The Automated Driving Safety Engineer will work across multiple sites as a strong contributor in the application of the global safety standards and requirements…
93,"Research Scientist (Computer Graphics, PhD) - US",Flawless AI,"Santa Monica, CA+2 locations",,"Ph.D. or Postdoctoral researcher in Visual Computing, Computer Graphics, or related fields.Research experience with a strong publication record in major…"
94,Research Engineer (Computer Graphics) - US,Flawless AI,"Santa Monica, CA",,"Good communication skills to collaborate in a team with researchers, ML engineers, and VFX artists.Demonstrable research experience (academic or industry) with…"
95,Research Engineer (Computer Vision) - US,Flawless AI,"Santa Monica, CA",,Demonstrable 3+ years research experience (academic or industry) with Deep Learning and Computer Vision in at least five of the following:
96,Research Engineer (Audio-Visual Learning) - US,Flawless AI,"Santa Monica, CA",,"Good communication skills to collaborate in a team with researchers, ML engineers, and VFX artists.Demonstrable 3+ years research experience (academic or…"
97,Sr. Accounting Manager,Citrine informatics,"Los Angeles, CA",,"The ideal candidate has a strong understanding of US GAAP, is comfortable preparing financial statements, is experienced with B2B enterprise-level SAAS revenue…"
98,Associate Researcher,Age of Learning,"Temporarily Remote in Glendale, CA 91203",,"Work with researchers to write reports, briefs, and conference papers.Support data analysis (quantitative and qualitative) in research studies in partnership…"
99,newSeeking: Director Of E-commerce - Huge Growth Opportunity!,TH Genesis,"El Segundo, CA 90245",,"This position will be working with, and managing copywriters, PPC managers, media buyers, email marketing specialists, researchers, and Project Managers."
100,newResearch Analyst,Ipsos North America,"Culver City, CA",,The intersection of tech and digital makes it possible to capture every aspect of the human experience.This can happen either passively through social and…
