,title,company,location,salary,summary
73,"Senior Research Associate, In Vitro Pharmacology","Flagship Pioneering, Inc.","Cambridge, MA 02142 (Kendall Square area)",,The company's platform incorporates AI/ML tools to learn the tRNA language and deliver diverse programmable molecules with broad therapeutic potential.
74,FAST Labs AI Machine Learning Chief Scientist (Hybrid),BAE Systems,"Hybrid remote in Burlington, MA 01803",,"As a Chief Scientist associated with the SPX, you will coordinate with other chiefs, researchers, and business leaders within SPX and from the other FAST Labs…"
75,"Research Director, Value Based Healthcare IT Transformation...",IDC,"Needham, MA",,"Participate in survey design and analysis, collaborating with IDC’s primary researchers to develop, execute, and publish relevant survey findings."
76,"Cell and Protein Engineer, G:Labs (Synthetic Biology Scienti...","Flagship Pioneering, Inc.","Cambridge, MA 02142 (Kendall Square area)",,"Collaborate across the company with machine learning engineers, drug discovery researchers, and bioinformatics data scientists."
77,Machine Learning/Data Science Manager,Iterative Scopes,"Cambridge, MA",,Iterative Scopes is seeking a manager for their machine learning and data science teams.The successful candidate will be part of the ML leadership team and…
78,"Autonomy Engineer, Air Traffic Management",Aurora Flight Sciences,"Cambridge, MA 02138 (West Cambridge area)",,Collaborate with researchers and engineers at Aurora and Boeing to transfer knowledge and technology.Qualified candidates for the Autonomy Engineer – Air…
79,Senior Software Engineer,Northeastern University,"Burlington, MA",,"A demonstrated ability to leading a team of researchers.Areas of excellence include AI for wireless systems, spectrum sharing, mmWave and Terahertz systems,…"
80,Security Engineer,Kensho,"Cambridge, MA",,"Directly interface with customer infosec teams, lawyers, external security researchers as well as internal partners to ensure that Kensho maintains a best-in…"
81,newFull Stack Developer - Scientist 1 (Remote),Raytheon Intelligence & Space,"Remote in Cambridge, MA 02138",,"Software engineering and development and manipulation of network and application stacks.Artificial Intelligence and data-driven analysis, reasoning and…"
82,Senior Data Scientist,Vectra AI,"Boston, MA+1 location",,Vectra's threat detections are powered by a deep understanding of attacker methods and problem-optimized AI algorithms.
83,"newAssociate Creative Director, Experience Design",Publicis Sapient,"Boston, MA 02109 (Downtown area)",,"As one of the few design teams in the world that works in unison with global-reach management consultancy and enterprise-scale engineering and AI, you will put…"
84,newEvent Manager - IBM Research,IBM,"Cambridge, MA 02138 (West Cambridge area)",,"To think along with clients and sell.IBM Research is seeking to hire a creative, proactive event manager with a passion for science, technology, and…"
85,CCDS CRO Clinical Ops Director,Mass General Brigham(PHS),"Boston, MA 02114 (Beacon Hill area)",,"Manage relationships with external stakeholders (e.g., AI vendors, medtech companies, manufacturers) and internal MGB physicians/researchers/labs that support…"
86,Machine Learning Product Manager,Iterative Scopes,"Cambridge, MA",,The Machine Learning Product Manager (ML PM) gets to conceive of and develop products and tools that are at the core of the Iterative Scopes value proposition.
87,Senior Project Manager,Iterative Scopes,"Cambridge, MA",,"As Senior Project Manager, you will be responsible for driving key cross-functional workstreams in our AI Patient Recruitment program forward."
88,Principal Product Designer,IBM,"Cambridge, MA 02138 (West Cambridge area)",,"Lead and mentor cross-functional teams of product managers, software developers, designers, and researchers to maintain and improve a usable, capable, and…"
89,Senior Principal Software Developer (Remote),Raytheon Intelligence & Space,"Remote in Cambridge, MA 02138+1 location",,"Software engineering and development and manipulation of network and application stacks.Artificial Intelligence and data-driven analysis, reasoning and…"
