,title,company,location,salary,summary
55,newSenior Data Scientist - Fair Lending Oversight,Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in economics, finance, statistics or a related quantitative field.Focused experience in artificial intelligence (AI),…"
56,Senior Forward Deployed Data Scientist (Clearance Required),primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
57,Enterprise Account Executive – US Public Sector (Air Force/D...,primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
58,"newDirector, Enterprise Sales",Yext,"Washington, DC",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
59,Lead Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
60,Advisor Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated empirical experience and/or academic training on econometrics or statistics, including data preparation and model estimation."
61,"Full Stack Developer, CMS","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,The developers at U.S. News have a great deal of independence and a minimum of overhead.This position requires comfort working with front-end development and…
62,Sr. Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
63,Software Developer (Advertising Technology),"US News & World Report ,L.P.","Remote in Washington, DC 20007",,"Developers typically see applications through from beginning to end, working directly with project owners to create, implement, upgrade, optimize, and test…"
64,Business Development Manager (BDM),Sorcero,"Remote in Washington, DC",,"Sorcero builds AI powered solutions, combining the power of deep learning with the accuracy of ontologies to drive natural language understanding."
65,Lead Data Science Engineer (Python - AWS),Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in computer science, statistics or a related quantitative field.Focused experience in artificial intelligence (AI), including…"
66,Software Engineer,Yext,"Washington, DC",,"We're looking for Software Engineers to help us continue building out our product and services.BA/BS in Computer Science, a related field, or a similar college…"
67,"Senior Software Developer, Python","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,"The developers at U.S. News have a great deal of independence and a minimum of overhead.Such activities can include reviewing code, mentoring junior developers…"
68,DevOps Engineer,Navteca,"Washington, DC 20546 (Capitol Hill area)",,Scripting Skills: DevOps Engineers must know how to use scripting languages such bash or python.Navteca's core focus is creating practical applications based…
69,Machine Learning Process Engineer,Praescient Analytics,"Washington, DC",,"Rates of pay or other forms of compensation;Hiring, placement, promotion, transfer, or demotion of all job classifications;$5K annual training allowance."
