,title,company,location,salary,summary
103,Product manager - App merchandising,Microsoft,"Bengaluru, Karnataka",,Bachelor’s degree in Computer Science (or equivalent experience).Demonstrated ability to build and land digital storefront management experience in a B2B or a…
104,Lead Data Scientist,Freshworks,"Bengaluru, Karnataka",,"A Bachelor’s degree or a higher degree in Computer Science, Statistics, Mathematics, or a related field.Natural language processing, statistical ML techniques,…"
105,Data & Analytics Tech - Azure - Manager,PwC,"Bengaluru, Karnataka",,"Desired Languages (If blank, desired languages not specified).Education (if blank, degree and/or field of study not specified)."
106,Full-Stack Software Engineer,CONVERSENOW TECHNOLOGIES INC,"Bengaluru, Karnataka",,Knowledge of the Golang language is a plus.Work with the product owner and architect to identify the best third-party solutions or libraries as and when…
107,Frontend Engineer,CONVERSENOW TECHNOLOGIES INC,"Bengaluru, Karnataka",,Familiar with RESTful APIs to connect applications to back-end services.This is an ideal position for an individual with the desire to work in a highly…
108,Lead analyst -AI Architect,CGI Inc,"Bengaluru, Karnataka",,"Active MQ), Hibernate or ORM technology.Explore and suggest strategic technical solutions with proven and latest conversational AI tools and technologies."
109,"SaT_DnA- AI, ML_Assistant Director",EY,"Bengaluru, Karnataka",,"Work on and manage large to mid-size projects, and ensure smooth service delivery on assigned products, engagements and/or geographies."
110,Senior Data Engineer,Schneider Electric,"Bengaluru, Karnataka",,"Fluency in programming skills such as Python, R, or other equivalent languages.You should have Bachelor’s or Master’s degree in Computer Science, Statistics or…"
111,Lead Assistant Manager,EXL,"Bengaluru, Karnataka",,Rich experience with Customer research and or content.Minimum 5-7 years of working experience on various customer interactions to provide contextual and…
112,Software Development Engineer 3- C++,[24]7.ai,"Bengaluru, Karnataka",,"Good to have experience in scripting languages like Python or Perl.Powered by conversational AI technologies that support natural, intent-based interactions,…"
113,RPA Developer,EY,"Bengaluru, Karnataka",,Strong command on verbal and written English language.4+yrs of experience in a similar profile with strong service delivery background.
114,Total Rewards Analyst,Smarsh India,"Bengaluru, Karnataka",,Demonstrate excellent customer service through using effective communication skills in written and verbal interactions.
115,Manager-Insights & Intelligence,Accenture,"Bengaluru, Karnataka",,"You will be managing medium - large sized teams and/or work efforts at a client or within Accenture.In this role, you will be working on the interdisciplinary…"
116,Data Scientist - Lead,sharechat,"Bengaluru, Karnataka",,"BTech, MS degree or Ph.D degree in Computer Science or a related discipline.Apply state of the art in the relevant research domains to make significant…"
117,Senior Manager-Insights and Intelligence,Accenture,"Bengaluru, Karnataka",,You will manage large teams and/or work efforts at a client or within Accenture.You will have to work in calibration with subordinate teams and senior…
118,AI Engineering Manager,Schneider Electric,"Bengaluru, Karnataka",,"Exposure to public cloud example AWS, Azure or Google is must.Be responsible for the successful execution of one or more AI powered applications using agile…"
119,Research Scientist - Machine Learning / Research Scientist -...,GE Corporate,"Bengaluru, Karnataka",,"Minimum of Master’s degree in Industrial, Electrical, Mechanical or related Engineering field with specialization in Operations Research / Machine Learning/…"
120,Data Engineer (ERP SME)- Associate - PwC Labs - Bangalore,PwC,"Bengaluru, Karnataka",,"Demonstrates thorough knowledge as a consultant, auditor or business process specialist within a professional services firm or large enterprise, including…"
121,"Technical Lead, Data Steward",Colt Technology Services,"Bengaluru, Karnataka",,"Colt information security, business continuity, quality and other ISO or equivalent policies/ industry standards and discharge duties against them as…"
122,Applied Scientist II,ADCI - BLR 14 SEZ,"Bengaluru, Karnataka",,"Experience programming in Java, C++, Python or related language.Your work will directly impact our customers in the form of products and services that make use…"
123,"Manager, Software Development, Alexa Artificial Intelligence",ADCI - Karnataka,"Bengaluru, Karnataka",,"Experience working on natural language processing, or machine learning based systems.Lead your team to evolve and scale our service architecture."
124,"newDirector Product Engineering - Data Science - Bangalore, KA",Optum,"Bengaluru, Karnataka",,"Experience on Kubernetes, Micro-services, Message Queue and CICD pipeline.Strong experience in designing architecture and deploying products on cloud platforms…"
125,Senior Solutions Architect - Contact Center,Uniphore,"Bengaluru, Karnataka",,"Deep understanding of customer service methodologies and best practices for a service organization, focusing on call centers/contact center key metrics."
126,Team Lead/Consultant-Artificial Intelligence Innovation,Accenture,"Bengaluru, Karnataka",,"You may interact with peers and/or management levels at a client and/or within Accenture.In this role, you will be working on the interdisciplinary field about…"
127,CCB Associate Model Monitoring,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka",,"Past experience in developing or validating or monitoring AI/ML and/or Econometric models (hands-on experience with AI/ML models (Xgboost, Neural Network,…"
128,Salesforce Developer - Experience Cloud,ThoughtSpot,"Bengaluru, Karnataka",,"BA/BS degree in Computer Science, similar technical field of study, or equivalent practical experience.The Salesforce Operations team enables the overall GTM…"
129,Senior Data Scientist,Michael Page,"Bengaluru, Karnataka",,"Knowledge of classical machine learning techniques and knowledge in at least one of (especially aided by deep learning) : computer vision, natural language…"
130,Applied Scientist I,ADSIN - Karnataka,"Bengaluru, Karnataka",,"Experience in building speech recognition, machine translation and natural language processing systems (e.g., commercial speech products or government speech…"
131,"Software Development Engineer, Amazon Lex",ADCI - Karnataka,"Bengaluru, Karnataka",,Bachelor's degree in Computer Science or equivalent Programming in one or more object-oriented languages like Java/Python/C#/Ruby/Objective C/C++.
132,"CRL2.0 EY GDS - IA- Data Scientist (Python, AI / ML / NLP)",EY,"Bengaluru, Karnataka",,Js/Java or web technologies will be added advantage.Working knowledge in excel and macrosknowledge of any automation process or techniques.
133,Cognitive Automation Engineer,Bosch Group,"Bengaluru, Karnataka",,"Bachelor’s in Computer Science, Information Systems, or equivalent education or work experience.Research and develop the NLP techniques to categorize the text…"
134,Principal - Data Science,Fidelity Investments,"Bengaluru, Karnataka",,"From a technical perspective, experience with natural language processing, image processing, machine learning, deep learning, predictive and prescriptive…"
135,Application Engineering Manager,ADCI - Karnataka,"Bengaluru, Karnataka",,"Experience in SQL, Python or similar languages.Experience in scripting languages like Python.Experience with AWS services such as S3 and RDS."
136,Production Engineer,ThoughtSpot,"Bengaluru, Karnataka",,"B.Tech. degree in Computer Science or equivalent would be an advantage.Develop tools and frameworks for distributed systems, services and applications."
137,Front End Developer / Immediate Joiner / Bangalore,Mount Talent Consulting,"Bengaluru, Karnataka",,Working with the UX designers and converting UX design to technical implementation.Understanding of NodeJS and any of the backend programming languages is a…
138,Data Scientist,Comviva,"Bengaluru, Karnataka",,"We enable service provides to enhance customer experience, rationalize costs, and accelerate revenue growth.Bangalore, Karnataka - India | Posted - 03/28/22."
139,Principal Program Manager,Microsoft,"Bengaluru, Karnataka",,MBA or advanced technical degree such as MS or PhD.BS degree in computer Science or related technical field.Understand current user needs by doing opportunity…
140,"Software Dev Engineer II, Alexa AI",ADCI - Karnataka,"Bengaluru, Karnataka",,"Programming experience with at least one modern language such as Java, C++, or C# including object-oriented design.Experience in web/front-end development."
141,Sr AI Engineering Manager,Schneider Electric,"Bengaluru, Karnataka",,"Exposure to public cloud example AWS, Azure or Google is must.Be responsible for the successful execution of one or more AI powered applications using agile…"
142,"Manager Application Engineering, AWS Vector",ADCI - Karnataka,"Bengaluru, Karnataka",,"Experience in SQL, Python or similar languages.Experience in scripting languages like Python.Experience with AWS services such as S3 and RDS."
143,IBM WATSON Architect,Fospe,"Bengaluru, Karnataka",,"Design and implement use case leveraging IBM Watson Natural language processing and text analytics.Strong programming skills in a language such as Java, Python…"
144,newSenior AI Scientist - SAP Procurement Data Science Team,SAP,"Bengaluru, Karnataka",,"3+ years of experience coding in Python or R; Java or C++ nice to have.Experience or coursework should involve the following: data mining, statistical modeling…"
145,Software Developer: Full-Stack Engineer (Experienced),DevRev,"Bengaluru, Karnataka",,"Bachelor's or Master's degree in Computer Science or related technical field, or equivalent practical experience."
146,Dotnet Fullstack Engineer,Acqueon Technologies,"Bengaluru, Karnataka",,Implement Proof of Concept to validate concepts or new technology/features prior to product implementation.Experience in Security Domain or Security Tools for…
147,Senior Java Developer - Conversational AI,SAP,"Bengaluru, Karnataka",,"By being part of the conversational AI team, you will get to work on building a platform providing natural language processing capabilities paired with best-in…"
148,Software Developer (IC3) - Career Relaunch - Oracle Cloud In...,Oracle,"Bengaluru, Karnataka",,"BS or MS in Computer Science, or equivalent.BS or MS degree or equivalent experience relevant to functional area.Automation must be part of your DNA."
149,Software Developer: Mobile (iOS),DevRev,"Bengaluru, Karnataka",,Software development experience coding in a general-purpose programming language.Bachelor's in Computer Science or related technical field/equivalent practical…
