,title,company,location,salary,summary
88,Engineer III - Design Build (Water Resources-Drainage Design...,HNTB Corporation,"Boston, MA 02133 (Back Bay-Beacon Hill area)",,Proficiency with Bentley and AutoCAD design products.Collects and analyses data necessary to complete design.The time is right to join HNTB Corporation!
89,Technical Manager - Highway/Roadway Design,Michael Baker International,"Boston, MA",,"Lead and/or perform all aspects of design for transportation and civil site projects.As a Technical Manager, you are responsible for the for design, analysis…"
90,Technical Manager - Highway/Roadway Design,Michael Baker International,"Boston, MA",,"Lead and/or perform all aspects of design for transportation and civil site projects.As a Technical Manager, you are responsible for the for design, analysis…"
91,Civil Designer/EIT,HDR,"Boston, MA",,Experience in roadway design and construction inspection.Work collaboratively with a project team to develop designs for urban and rural roadway projects.
92,"Senior Technical Director, Microbial Engineering",Ginkgo Bioworks,"Boston, MA 02210 (South Boston area)",,"Provide technical direction and guidance on synthetic biology, metabolic design and metabolic engineering of target host organisms to your team to ensure…"
93,Senior Civil Roadway Design Engineer,Parsons,"Boston, MA",,Solid roadway geometric design background.Must have solid roadway design experience.Experience on design-build projects is preferred.
94,Health Systems Engineer/Div of General Internal Medicine,Brigham & Women's Hospital(BWH),"Boston, MA 02115 (Mission Hill area)",,Mocking up new UI designs and handing off to developers.Familiarity or experience with the user-centered design process.
95,"Senior Software Engineer, .NET Developer, Remote",Siemens,"Remote in Boston, MA",,"Focus on test-driven design.Solid background in analog and mixed-signal hardware design.Experienced at reviewing other developers’ requirements, designs, and…"
96,Senior Project Manager - Civil Design,Michael Baker International,"Boston, MA",,"Knowledgeable with technical software used in highway design.Coordinate and be responsible for interdisciplinary design requirements, technical accuracy, and…"
97,Senior Design Engineer,Silicon Labs,"Boston, MA 02210 (South Boston area)",,Guide the layout engineer through the post-layout verification.Exposure to the full cycle of design from inception to bench validation testing.
98,Angular Developer - Virtual,Deloitte,"Boston, MA 02116 (Back Bay area)",,Experience in Responsive web design.Ensure the technical feasibility of UI/UX designs.3+ years of experience with the design and development of single page…
99,"newApplication Development / Maintenance, VP",State Street,"Remote in Boston, MA 02111",,Expertise with system design involving multiple discrete components and services.10+ years of experience with object-oriented or functional programming and…
