,title,company,location,salary,summary
115,IT Manager - DevOps and Web Operations,Blick Art Materials,"Highland Park, IL 60035",,"In addition, you will be responsible for managing KPI metrics, technical quality, and providing data to stakeholders.At least 3 years of management experience."
116,newFacilities Technician - Chicago,Color Factory,"Chicago, IL 60606 (Loop area)",,"Perform inspections of the venue on a daily basis, conducting any general maintenance needed such as: carpentry, painting, and technical repairs."
117,Full Time Design Center & Custom Framing Sales Associate,Blick Art Materials,"Chicago, IL 60642 (Goose Island area)+1 location",,"The Design Center Associate is responsible for driving revenue by providing excellent customer service, knowledge of Fine Art Printing, Archival Framing and an…"
118,Scheduler,The Mill,"Chicago, IL",,"Their role also involves artist development, but ensuring that key creative talent is nurtured internally through project allocation and team selection."
119,Facilities Technician,Goodman Theatre,"Chicago, IL 60601 (Loop area)",,"Ability to read and interpret construction documents, general periodicals, professional journals, technical procedures, or governmental regulations."
120,Senior Technical Artist,Level Ex,"Remote in Chicago, IL",,Identify ways to make 3D and 2D artists more effective and efficient.Define technical art creation and format standards across our products and pipelines.
121,Technical Game Designer,High Voltage Software,"Hoffman Estates, IL 60169",,"A strong, innate sense of design willing to proactively identify design and technical issues and willing to tackle or get help when appropriate."
122,Director of Food & Beverage| SeatGeek Stadium,Spectra,"Bridgeview, IL 60455",,Well skilled in all technical and sanitary aspects of food preparation and presentation.The Director of Food & Beverage is responsible for overseeing the…
123,FX Artist,High Voltage Software,"Hoffman Estates, IL 60169+1 location",,A successful candidate should have a strong sense of dramatic effects and an understanding of how to recreate them in a real time particle editor.
124,AP Drawing and Painting Instructor,The Chicago High School for the Arts,"Chicago, IL 60622 (Humboldt Park area)",,"The Chicago High School for the Arts (ChiArts ®) develops the next generation of artistically gifted, diverse scholar artists through intensive pre-professional…"
125,Pottery Instructor,thrown elements pottery,"Arlington Heights, IL 60004",,"Must have previous clay experience and related technical skills.For all positions, sales experience is a must.Assisting in day-to-day studio operations."
126,Systems Engineer,Technicolor Creative Studios,"Chicago, IL",,Provide technical support for VFX Artists.Routine maintenance of artist workstations and monitor calibration.
127,Administrative Support,Novolex,"Chicago, IL",,Needs technical skills and ERP systems knowledge.Create packet (Digital file for artists) and Hard Copy (for production teams).
128,Production Management Associate,Aurora Civic Center Authority,"Aurora, IL 60505",,O Provide direct support to Presented Productions Coordinator and other production management personnel for presented productions (i.e. touring artists such as…
129,Facilities Technician,Goodman Theatre,"Chicago, IL 60601 (Loop area)",,"Ability to read and interpret construction documents, general periodicals, professional journals, technical procedures, or governmental regulations."
130,Sandwich Artist/Crew Member,Mariano's,"Vernon Hills, IL",,Responsible for demonstrating a love of food and passion for people that includes incredible Customer Service and performance excellence through department…
131,Area Coach/Hairstylist Educator,Sport Clips - Support Center,"Naperville, IL 60540+5 locations",,Comfortable and experienced with scheduling and facilitating technical (hair cutting) and operational training to various audiences in accordance with Sport…
132,IT Specialist (Field and Desktop),AXS,"Chicago, IL",,"Read technical manuals, confer with users, and conduct computer diagnostics to investigate and resolve problems and to provide technical assistance and support."
133,newSenior Manager - Analytics,Learning Resources,"Vernon Hills, IL 60061",,They will be responsible for developing a clear and well-structured approach to analytics & testing and contribute to building a culture of data-driven decision…
134,Recruiting Manager,The Coda Collection,"Remote in Chicago, IL",,At least 5 years of full cycle technical recruiting experience.The Recruiting Manager will oversee and lead our company’s hiring.
135,Software Engineer - Generalist,Level Ex,"Remote in Chicago, IL+1 location",,"Work closely with other engineers, designers, artists, and production to identify technical risks and implement solutions.Experience in Unreal Engine 4."
136,Aquaman Irrigation Crew Member + Project Manager,Dan the Aquaman,"Chicago, IL 60618 (North Center area)",,"Ability to quickly learn technical aspects of our irrigation systems to install, maintain and troubleshoot issues;Job Types: Full-time, Part-time, Contract."
137,Recruiting Manager,The Coda Collection,"Remote in Chicago, IL",,At least 5 years of full cycle technical recruiting experience.The Recruiting Manager will oversee and lead our company’s hiring.
138,IT Specialist (Field and Desktop),AXS,"Chicago, IL",,"Read technical manuals, confer with users, and conduct computer diagnostics to investigate and resolve problems and to provide technical assistance and support."
139,Area Coach/Hairstylist Educator,Sport Clips - Support Center,"Naperville, IL 60540+5 locations",,Comfortable and experienced with scheduling and facilitating technical (hair cutting) and operational training to various audiences in accordance with Sport…
140,Motion Graphics Artist,"Creative Dynamics Studio, Inc.","Elmhurst, IL 60126",,"This position requires exquisite design skills, a keen sense of contemporary visual style and robust technical proficiency in After Effects."
141,Senior Backend Engineer (Golang Focused),Recruiting From Scratch,"Remote in Cicero, IL+2 locations",,"Is able to unblock individuals when they are faced with technical challenges.Quickly gains proficiency when exposed to unfamiliar technical patterns, systems,…"
142,DIGITAL MARKETING SPECIALIST,Smalley Steel Ring Company,"Lake Zurich, IL 60047",,Partners with external facing teams to develop and implement best practices related to promoting Smalley.Collaborates with overall Marketing Team on shared…
143,Pottery Instructor,thrown elements pottery,"Arlington Heights, IL 60004",,"Must have previous clay experience and related technical skills.For all positions, sales experience is a must.Assisting in day-to-day studio operations."
144,Senior React Native Engineer,Recruiting From Scratch,"Remote in Chicago, IL 60601+7 locations",,"Collaborate with a small, tight-knit team to develop a scalable backend infrastructure.Create a real-time, interactive mobile music experience with video…"
145,Child Care Floater Teacher - Rosemont,Bright Horizons Family Solutions,"Rosemont, IL 60018+8 locations",,"Spend the morning caring for infants, lunchtime with the toddlers, and the afternoon with a group of preschool artists completing their masterpieces."
146,Lead Instructor,Intonation Music Workshop,"Chicago, IL",,Instructors take part in an annual reflection and goal setting process around their development as artists and educators.
147,Proposal Manager,APTIM Corp.,"Chicago, IL 60610 (Near North Side area)",,"Facilitate development of compelling solutions with technical and program staff.This includes close interaction with capture managers, program and project…"
148,iOS Audio/Video Engineer at Interactive Music App,Recruiting From Scratch,"Remote in Cicero, IL+2 locations",,"Collaborate with a small, tight knit team to develop a modern consumer mobile app.Create a realtime, interactive mobile music experience with video streaming,…"
149,Human Resources Manager - Northlight Theatre,NextGroup,"Skokie, IL",,"The successful candidate should be well organized, have excellent analytical, communication, and technical skills.Administers 401K, FSA, & HRA Plans."
