,title,company,location,salary,summary
97,Project Manager,Live Nation,"Beverly Hills, CA 90210+1 location",,Great communication that allows you to interact with a diverse set of technical and non-technical partners.Live Nation’s Concerts Division is where tours are…
98,Gameplay Engineer,Netflix,"Los Angeles, CA",,Provide technical expertise to other departments where needed.Work closely with peers and leadership to develop features that are of a cohesive technical and…
99,Flame Artist - Method Studios LA,Company3/Method Studios,"Santa Monica, CA",,They will work closely with the VFX Supervisor and VFX Producer in achieving the highest creative and technical standards of work.
100,Director of Strategy,Live Nation,"West Hollywood, CA 90069 (West Hollywood area)",,"Live Nation Concerts is the largest provider of live entertainment in the world promoting more than 40,000 shows and 100+ festivals annually for nearly 4,000…"
101,Data Engineer,AEG Worldwide,"Remote in Los Angeles, CA",,"BA/BS Degree (4-year) in Computer Science, Engineering, or a related technical area.Our business is interwoven with the human mind and heart, and we strive to…"
102,DreamWorks Feature - Surfacer,NBCUniversal,"Glendale, CA",,"Troubleshoots creative and technical issues as they arise.From the award-winning storytellers, artist and innovators at DreamWorks Animation and DreamWorks…"
103,Technical Product Manager,Jam City,"Culver City, CA 90232",,Understanding of how to turn technical road maps into release plans that provide tangible business value in each delivery.CHECK OUT LIFE AS A JAM CITIZEN:
104,Production Manager,Live Nation,"Los Angeles, CA",,"Advance technical details for shows/events.Live Nation’s Concerts Division is where tours are born, artists come to life, and fans get to experience the rush…"
105,Sr. Artist & Promoter Relations Manager,Live Nation,"West Hollywood, CA 90069 (West Hollywood area)",,The Sr. Artist & Promoter Relations Manager is the face of Ticketmaster Music to the artist community and plays a critical role in delivering exceptional tour…
106,Lead Artist,Stage11,"Santa Monica, CA 90401",,You will be an accomplished production-focused artist with a proven track record in the game industry and an excellent creative and technical ability.
107,Assistant Technical Director,Company3/Method Studios,"Santa Monica, CA+1 location",,"Assist artists with technical issues in the pipeline, including legacy.Software Developers and Pipeline Technical Directors design, implement, test, deploy,…"
108,Digital Media Analyst,Live Nation,"West Hollywood, CA 90069 (West Hollywood area)",,Assist with the maintenance of marketing data sources through escalation of discrepancies to with engineering and technical teams.
109,CG Supervisor (Upcoming Series),Nickelodeon Animation,"Burbank, CA 91502",,Provide additional technical support and training to production teams as needed.The CG Supervisor is responsible for the technical and aesthetic aspects of the…
110,Talent Acquisition Recruiter - Southwest,Tiffany & Co.,"Beverly Hills, CA 90210+1 location",,Excellent technical skills; in-depth knowledge of applicant tracking technology and general Microsoft applications; familiarity with best practices in social…
111,DreamWorks Feature - Surfacer,NBCUniversal,"Glendale, CA",,Troubleshoots creative and technical issues as they arise.Ability to handle complex and technically demanding Surfacing setups.
